"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Szrd1",2323.12197812865,0.0078263637957771,0.0956184699224323,0.0818499166753663,0.934766061437991,0.969902278591832
"Tiprl",901.787811674531,-0.426004481535812,0.115167790840587,-3.6989897820084,0.000216459314122345,0.0012746443269816
"Sft2d2",5430.89501449238,-0.543320733230906,0.151832452861517,-3.57842294576152,0.000345673746975953,0.00188669170564259
"Psme4",2579.56731204774,0.0354405847375399,0.0997606571878184,0.355256127381121,0.722397719790139,0.81830276355064
"Plekhh2",266.452769784119,-0.678640917072705,0.413404804192846,-1.64158933372272,0.100675139634074,0.19831130499762
"Reps2",551.885859597299,-1.25247462989129,0.354275671104104,-3.53531086678333,0.000407295695570965,0.00215874658139854
"Dlk1",12.2513685504306,7.98473704985106,1.57435861325331,5.07173968029501,3.94195379339876e-07,5.30752416103942e-06
"Erf",989.644847785293,0.720329463431256,0.182119757905738,3.95525159771014,7.64541495018823e-05,0.000530528709048791
"Bsdc1",2104.96418712483,-0.392419795629715,0.123096508092392,-3.18790355397555,0.00143308327833247,0.00625449989371748
"Crocc",455.546495553958,-0.316305653716336,0.226016201035755,-1.39948221528729,0.161668427858669,0.2831410340404
"Ino80d",3039.28794439816,0.0483393367093882,0.117604238622564,0.411033966764813,0.681047628329086,0.786868952650808
"Rsph6a",0.688057825740393,0,6.34265547791747,0,1,NA
"Begain",16.3759831313209,3.51791233177514,1.30792141722312,2.68969701501188,0.00715169181980664,0.0238107551731277
"Osbpl10",118.773551003877,-0.647946588418603,0.799900737945081,-0.810033742540552,0.417920782894905,0.561426190064846
"Wdr25",102.592780452685,0.188096051479939,0.308030914365541,0.610640175085561,0.541437819612991,0.674791183282379
"Tmem205",440.296584535207,-0.597781776589248,0.231520758532684,-2.58197917274385,0.00982355131300532,0.0308277371118198
"Gfer",191.029385190203,0.62417319435303,0.305678702185127,2.04192568828369,0.0411589031983164,0.0977246902601272
"Foxa3",4.75101688348817,1.96235112949035,2.81196286619239,0.697858123620072,0.485265925327243,0.624586059628295
"Kcnd3",9.15014108878296,-2.75780892278669,0.999613645683929,-2.75887482598321,0.00580007469285586,0.0200288440678683
"Ccr6",85.2039429582713,-0.0938581278416335,0.520689361027759,-0.180257433446253,0.856950471417924,0.918002098727825
"Kcnk18",0.481920733860342,1.53817591236822,6.29333024992194,0.244413665147685,0.806910459401401,NA
"Gm21988",7.0098517995422,-0.600142112457915,1.1803770603661,-0.508432544658044,0.611150034140042,0.731121335848108
"Atp1a3",6525.49817733572,0.493963362876867,0.562690298962663,0.877860101351496,0.380019643738675,0.524859504567621
"Fbxw4",392.955398991409,-0.409733742212924,0.186519284395559,-2.19673661916901,0.0280392619617452,0.0720870631314757
"Slc19a2",325.260411444208,1.30872212418629,0.273479710146156,4.78544504631393,1.70608863320238e-06,1.92350587160081e-05
"4930505A04Rik",4.16435763929619,-1.53554494753566,3.41287692279333,-0.449926845377964,0.652763189871376,0.763919400242103
"S100pbp",735.310078812389,-0.452113287779776,0.157102923468986,-2.87781587889438,0.00400438782448022,0.0147167341672832
"Rfx3",575.304494812871,-0.862410465956187,0.315097029365111,-2.73696793553991,0.00620083366472135,0.0211775065618404
"Padi6",10.1430675914706,2.48753208173163,1.9476164916254,1.27721863746165,0.201525068872975,0.333287166356668
"Ulk4",98.5734546649642,-0.571130914115116,0.668971697596584,-0.853744509920253,0.393246566324968,0.537210321332452
"Slc16a11",150.895697748308,-0.961611899904424,0.535362332147325,-1.79618894001642,0.0724644731025427,0.15389031686994
"Arhgef1",16610.7444122058,-0.512419929365082,0.153065434436206,-3.34771812625435,0.000814798386970901,0.00386766065845271
"Tet2",4815.95887581711,0.0995172847976387,0.161137197220643,0.617593494948104,0.536843333687346,0.671115873239492
"Rcc2",2742.48190458603,0.281242843510324,0.174589183757812,1.61088354648854,0.107205106827608,0.207565618640386
"Mgl2",970.043618723459,-0.941798354379166,0.905613090497685,-1.03995664844199,0.298360041990148,0.443064627739176
"Rps19",4282.16516167075,-0.780389624123217,0.143109805264508,-5.45308284558722,4.95039915004887e-08,8.45662950093165e-07
"Cables1",289.856836018907,-1.16788919560347,0.363675962263995,-3.21134558449506,0.0013211495124821,0.00584098459258345
"Asgr2",39.0264929915901,-2.59856696248515,1.04557355302143,-2.48530287991311,0.0129441251780471,0.0386052025876893
"Arhgef10l",918.127552424278,0.601461806243419,0.263100829555714,2.28605058851042,0.0222512991865235,0.060110563823306
"Arhgef38",1255.25926385387,-2.01419063239672,1.16521996860265,-1.72859261484521,0.083882032322135,0.172218912069382
"Gm11992",31.6338416877978,-0.806726520371795,0.863531671332084,-0.93421764036441,0.350191638002222,0.494677148010065
"Mill2",190.850139502136,-1.67577611761996,0.429908299500119,-3.89798503440964,9.69964092021927e-05,0.000648258672562299
"Sh3kbp1",2994.26363820786,0.39736708034266,0.251549244427973,1.57967908528717,0.114180377659606,0.218017167736283
"Abhd4",1386.73915266727,0.240618458133106,0.138576998334619,1.73635207159048,0.0825016013029997,0.170043707682263
"Npnt",2729.35957280468,0.726889592010471,0.325544076341555,2.23284539586533,0.0255591414825072,0.067094723201043
"Trim62",407.368029920688,-1.1407046586362,0.289524562963498,-3.93992360081731,8.15075620969637e-05,0.000558703515987338
"Iqcf4",0.425728085854215,-0.651183105532153,6.16997198688087,-0.105540690770842,0.915946783700192,NA
"Cmtm8",399.259827699668,-1.41459467327098,0.38212894540495,-3.7018778354304,0.000214009662376009,0.00126223920173616
"Map7d2",2.61978870874694,-2.23426810487172,2.05517997891475,-1.08713987475274,0.276974997817636,0.420757320127399
"Iffo2",506.675192243325,1.4723076942828,0.21183312976952,6.95031837505638,3.64462749398655e-12,1.4502061691926e-10
"Ghitm",5435.67480207874,0.218631657502433,0.111541291582135,1.96009616171103,0.0499845517931883,0.114160433704896
"Gm17018",309.106034778594,-0.278915354822923,0.222392005463561,-1.25416088695069,0.209783533216587,0.342995446070897
"Irgq",793.479577039302,-0.466657522116164,0.16273442363125,-2.86760177535389,0.00413595754628294,0.0151287021098789
"Fam117b",1804.79016700201,-0.54746180126782,0.127666126930481,-4.28823067191453,1.80102005468264e-05,0.000149602042627762
"Ramp3",245.428721103023,1.18528837058569,0.529960052074063,2.23656172941135,0.0253149985617569,0.0666433575175895
"Slc7a13",0.565248630765937,1.570827699413,6.29197134740588,0.249655888859163,0.802853473689408,NA
"Wdr43",1310.97915632658,0.986219776492778,0.172355638766108,5.72200470813207,1.05274389927822e-08,2.0978977389193e-07
"Wwp1",1381.48596450908,-0.824592025799133,0.212667425222817,-3.87737814070578,0.000105588183239255,0.000696830752979454
"Mslnl",4.14784897311266,0.520417707954393,1.62619834302236,0.32002105412749,0.748952370293085,0.838671895332125
"Pif1",50.0886656050601,2.46065496006268,0.80433437064991,3.05924382924784,0.00221896468871735,0.00898713752029168
"Nacad",136.41298744939,-0.711480594993805,0.499660537404112,-1.42392793053092,0.154467335595116,0.273495298367896
"Fzd7",965.762078383695,-0.720448915698948,0.283827412514694,-2.5383345086925,0.0111381466853455,0.0342392547625263
